gene01	gene02	gene03	gene04	gene05	gene06	gene07	gene08	gene09	gene10	gene11	gene12	gene13	gene14	gene15
846	827	4	168	271	15	66	40139	2	6581051	247	140482	0	5499	56
839	852	3	167	280	10	74	40564	2	6585111	248	141677	0	5606	51
811	829	3	162	284	13	88	40610	2	6583007	226	141100	1	5419	36
837	912	2	163	283	12	70	40188	1	6580258	254	140771	0	5468	56
828	914	2	148	338	19	75	40867	1	6583911	226	140678	2	5500	36
797	849	2	168	287	13	88	40691	1	6583731	237	140904	0	5396	38
797	921	0	174	273	23	84	40412	2	6585836	243	140088	0	5447	53
871	820	1	165	280	15	87	40201	1	6586692	225	140554	0	5407	45
800	841	4	172	288	12	105	40434	2	6583434	257	140213	1	5414	51
865	826	2	141	278	14	83	40237	0	6582002	233	139826	0	5455	58
856	845	2	158	277	17	66	39984	3	6580436	244	140185	1	5457	67
867	869	1	163	283	24	76	40340	2	6589046	263	140197	1	5430	49
832	850	1	140	291	14	83	40052	4	6579904	235	140381	1	5376	44
859	857	2	172	283	16	78	40648	3	6580295	246	140756	1	5508	41
871	882	3	159	308	11	93	40395	2	6590358	226	140642	0	5447	52
843	853	4	158	277	24	86	40559	2	6578877	244	139996	1	5594	44
869	862	6	158	276	21	100	40286	0	6580776	258	140414	1	5274	53
846	881	3	174	250	19	102	40307	2	6584528	271	140314	1	5386	48
939	871	2	161	273	19	62	40194	3	6584813	257	140885	2	5498	57
878	848	3	165	261	15	94	40391	2	6583910	244	140617	0	5447	37
834	843	0	182	250	21	88	40296	4	6583859	255	140712	0	5501	62
834	864	0	177	293	8	87	40787	3	6584106	231	141023	0	5340	47
847	913	3	153	298	11	60	40530	1	6585106	244	140575	0	5397	47
817	855	1	172	260	19	84	40637	1	6584217	227	140799	0	5329	54
823	839	0	168	257	20	83	40387	1	6579958	237	140117	0	5534	44
815	912	0	148	287	11	93	40312	1	6582644	226	140557	0	5421	54
828	794	4	151	279	22	83	40306	4	6582996	246	141028	0	5454	49
882	956	1	164	283	22	91	40115	3	6583051	248	140493	0	5550	60
830	865	2	156	284	11	72	40368	3	6585744	243	140496	1	5422	60
797	873	2	154	299	13	93	40398	0	6581165	243	139907	1	5567	47
814	894	3	171	278	18	82	40275	2	6579233	254	139955	1	5421	46
895	893	2	180	287	12	77	40288	3	6581191	229	140725	1	5413	55
839	806	4	149	284	21	80	40554	1	6579692	259	141460	1	5437	58
874	876	4	197	285	16	74	40402	1	6586364	264	140316	1	5466	52
860	844	3	162	294	6	82	40294	1	6581618	237	140548	0	5416	52
864	877	1	182	285	12	90	40661	5	6580217	257	140593	0	5493	52
907	871	2	162	284	12	82	40031	0	6582119	229	141345	1	5389	41
807	854	6	157	291	18	82	40472	5	6584456	239	140799	1	5590	51
836	931	2	188	265	21	99	40709	1	6579575	244	140378	1	5334	62
870	919	3	174	252	16	77	40384	1	6582675	217	140056	0	5467	53
886	836	4	162	259	22	67	40226	5	6584987	251	140053	0	5455	61
848	874	3	167	280	16	73	40423	3	6583003	225	140232	0	5349	46
799	873	5	164	293	15	88	40498	2	6582646	239	141205	0	5433	56
851	893	3	166	321	21	73	40532	4	6581790	218	140536	0	5324	51
912	866	1	159	284	15	65	40453	3	6580581	238	140648	0	5438	53
814	868	2	173	269	14	91	40418	1	6582193	253	140407	1	5323	39
912	882	2	162	256	14	83	40622	6	6583893	251	140546	0	5450	41
816	800	1	149	276	15	74	40408	5	6583374	240	141535	0	5459	40
871	872	3	168	281	12	78	40486	0	6582827	224	140471	1	5495	57
863	893	4	153	292	11	84	40624	3	6580208	261	140593	0	5341	44
921	876	3	167	316	16	88	40231	1	6589344	245	140461	2	5421	46
893	830	3	167	285	15	88	40629	3	6583102	224	140210	0	5584	49
887	878	5	169	280	12	91	40398	2	6582105	262	141053	0	5426	48
838	840	3	152	278	19	90	40425	1	6578233	249	140888	0	5496	42
810	835	4	163	275	17	79	40468	2	6586043	258	140209	0	5443	55
857	855	2	176	313	15	82	40118	3	6579724	218	140780	1	5485	52
844	921	3	179	295	11	68	40550	1	6583871	259	140822	1	5466	55
801	846	5	165	279	14	78	40392	0	6581799	241	141065	0	5528	54
835	877	6	165	269	15	70	40336	2	6582745	244	140460	0	5443	50
845	826	3	156	295	19	81	40238	3	6581972	263	139978	0	5395	49
827	851	0	144	289	6	90	40524	0	6580282	261	140290	0	5495	43
831	865	4	152	316	17	65	40398	4	6578973	277	140157	2	5508	47
832	859	2	169	299	16	80	40625	4	6582112	276	140178	1	5370	56
875	830	2	191	278	15	76	40276	1	6584684	242	140269	0	5401	52
856	850	1	170	296	17	93	40299	2	6584642	242	140506	1	5572	48
802	907	1	176	273	10	92	40282	1	6585758	240	140966	0	5421	53
864	866	3	162	311	17	92	40222	4	6581947	223	140435	0	5401	57
865	862	1	177	289	12	70	40563	6	6585028	234	140218	0	5615	38
847	868	0	158	285	18	95	40529	1	6583233	265	140393	0	5444	53
812	867	5	170	304	17	63	40272	4	6583506	270	140438	0	5461	49
815	815	2	171	280	20	63	40663	2	6581786	223	140456	3	5446	58
795	842	3	165	282	18	84	40503	2	6584446	258	139931	0	5337	43
828	868	6	173	273	14	96	40366	4	6586091	231	140167	1	5444	53
897	878	6	153	272	11	83	40193	1	6584907	245	139617	1	5471	42
922	860	2	166	287	15	86	40453	0	6578871	237	140420	1	5414	42
908	807	5	137	319	16	77	40109	3	6585094	237	140360	0	5523	52
850	846	2	149	299	17	81	40485	1	6580500	253	140760	0	5434	35
800	852	4	179	290	12	71	40362	3	6585320	224	140316	0	5461	49
922	871	2	173	283	24	86	40449	1	6584008	247	140594	0	5528	53
841	856	0	148	264	21	106	40492	1	6582100	241	140840	0	5376	40
887	890	2	170	297	16	80	40434	2	6580055	253	140421	0	5558	46
880	920	6	148	285	21	89	40433	1	6580578	219	140866	0	5563	37
872	857	2	148	282	11	64	40274	1	6589593	261	140049	1	5513	66
823	878	4	149	286	15	92	40227	4	6584212	278	139999	0	5617	38
836	863	3	188	270	14	84	39994	2	6585333	247	140004	0	5316	34
860	834	2	163	321	9	96	40128	1	6581861	240	140487	1	5480	38
895	848	1	172	282	13	102	40762	1	6585294	253	140586	0	5390	56
862	868	2	166	296	10	94	40486	4	6584407	222	140562	0	5474	38
856	894	2	179	303	20	84	40509	4	6586910	260	140447	0	5489	40
834	863	1	161	290	13	89	40552	5	6584723	255	141098	1	5547	58
868	840	3	164	267	17	78	40556	4	6581578	239	140460	0	5477	44
849	919	2	168	286	21	83	40495	0	6585867	276	141165	1	5469	63
835	904	6	170	267	16	103	40340	2	6585659	242	140020	1	5377	54
798	862	1	162	301	17	78	40374	2	6580858	230	140759	0	5588	44
803	818	4	173	274	11	79	40510	5	6584282	251	140350	0	5410	59
812	890	3	166	297	16	73	40659	2	6584257	247	140675	0	5508	45
898	820	3	180	310	19	86	40277	2	6581885	246	139978	0	5472	45
819	827	0	180	300	13	95	40200	1	6582222	243	140420	1	5601	55
874	829	0	171	283	21	74	40128	1	6581143	264	139974	0	5456	47
869	879	2	163	279	20	82	40285	1	6582848	231	141216	0	5422	52
853	832	2	155	304	13	89	40372	1	6586878	217	140542	1	5453	62
819	869	1	188	291	23	76	40624	1	6581991	263	140151	0	5468	50
837	844	2	164	291	11	80	40257	0	6586597	283	140503	1	5470	51
862	839	3	162	267	19	69	40461	0	6586049	242	139918	0	5325	43
819	884	2	137	281	25	85	40310	2	6584368	268	140432	1	5522	49
862	842	2	189	272	12	100	39900	0	6581621	238	140586	0	5473	39
820	900	0	148	268	23	80	40168	2	6588654	263	140506	0	5366	43
817	882	3	151	253	11	71	40610	0	6581674	259	140229	0	5509	46
810	891	3	166	308	13	92	40448	2	6581919	241	140540	0	5426	57
894	804	3	158	259	16	89	40145	7	6584837	245	140050	0	5396	45
818	865	1	167	306	12	94	39974	2	6581323	235	140869	0	5375	48
852	884	2	156	295	11	75	40497	3	6583014	256	140087	0	5517	50
825	862	3	155	298	15	86	40280	1	6584468	242	140487	0	5476	58
803	834	2	155	270	13	87	40374	1	6588664	241	139709	0	5230	47
859	839	3	151	300	12	85	40370	0	6584440	254	140251	0	5430	55
804	836	3	171	313	12	81	40457	1	6581168	260	139923	0	5423	45
848	832	4	169	276	19	104	40144	1	6579360	260	140501	1	5452	52
835	845	4	157	307	15	71	40616	2	6579818	241	140466	0	5479	64
835	842	2	169	291	12	91	40830	1	6581751	277	139984	0	5271	47
900	835	1	160	273	15	89	40810	2	6588205	252	141036	0	5393	49
865	879	1	165	270	21	79	40281	4	6585553	287	140421	1	5369	43
880	889	0	159	253	15	107	40301	0	6584780	253	140473	0	5393	60
853	902	2	167	297	12	91	40483	2	6580019	246	140603	0	5496	55
808	907	2	171	268	24	79	40411	1	6584683	259	140910	0	5413	30
871	853	5	179	307	20	61	40524	3	6581331	271	141070	1	5322	48
833	857	1	175	283	22	89	40088	1	6584288	235	140582	0	5457	46
855	848	4	169	292	21	101	40586	2	6584342	259	140121	1	5501	47
878	887	0	162	273	16	81	40712	4	6582672	251	140166	1	5350	61
823	855	1	158	280	17	83	40451	3	6586866	230	140289	0	5429	62
883	882	2	156	294	7	94	40364	0	6584488	251	140221	0	5622	43
871	855	2	155	271	21	81	40088	0	6578620	240	140981	0	5419	39
814	850	2	193	286	21	69	40309	3	6582596	239	140600	1	5439	54
879	856	2	161	280	16	75	40310	3	6586945	260	140316	0	5508	37
856	814	2	163	305	16	75	40260	1	6584175	253	140464	0	5344	56
805	840	1	169	270	14	82	40522	3	6583262	251	140133	0	5424	59
896	848	3	157	291	20	86	40220	4	6580748	241	140201	0	5422	49
855	843	3	160	287	16	85	40372	2	6583416	265	140440	1	5413	50
886	870	3	145	304	20	71	40334	2	6579241	249	140874	1	5402	54
862	835	2	173	290	15	82	40400	4	6585160	249	140516	0	5475	46
872	845	4	166	284	13	76	40968	5	6586851	254	140847	0	5521	49
815	871	4	165	277	21	80	40065	0	6584621	229	140212	0	5550	43
886	847	4	164	273	19	85	40614	0	6583075	242	140074	0	5500	45
785	900	3	152	291	15	82	40483	1	6583518	226	140329	0	5552	48
840	814	2	185	281	19	70	40205	2	6582798	260	139866	0	5365	48
849	878	3	167	299	15	82	40474	3	6583571	230	140310	1	5510	43
887	835	0	160	298	19	75	40137	2	6582418	241	140413	0	5287	58
858	858	1	167	311	14	78	40286	1	6581379	243	140815	0	5512	45
822	897	2	184	289	10	79	40649	0	6581802	216	140702	0	5459	51
871	884	2	145	291	19	75	39876	0	6584326	254	140477	0	5575	49
828	874	2	151	271	15	100	40104	2	6585693	246	140927	0	5395	48
855	852	4	179	315	13	73	40348	2	6580632	240	140870	0	5506	46
867	847	1	160	294	16	88	40631	1	6583501	258	140490	0	5574	52
915	859	1	177	289	19	89	40492	5	6584835	249	140188	0	5435	61
819	845	1	141	279	12	96	40525	1	6582220	255	140351	0	5444	40
855	825	1	181	303	13	86	40232	2	6580367	275	141200	2	5446	58
878	876	1	172	278	15	74	40253	1	6576812	226	140693	0	5478	39
880	812	1	172	282	18	74	40447	2	6580197	231	140747	0	5553	44
845	841	5	166	275	12	80	40388	2	6585235	241	140914	0	5433	41
852	886	1	161	290	21	86	40437	3	6584991	240	140187	1	5455	51
845	901	2	176	273	13	76	40359	2	6585138	247	140431	1	5476	37
845	888	1	150	287	19	95	40949	1	6586148	230	140918	1	5419	43
801	889	2	187	256	13	70	40529	3	6579992	241	140146	0	5451	38
869	882	7	176	289	25	88	40333	2	6581867	230	140072	0	5448	42
816	911	4	162	298	14	71	40187	4	6582113	245	140302	0	5353	46
831	817	4	153	274	17	74	40370	1	6585603	240	140382	1	5442	38
832	862	3	172	283	20	83	40245	1	6585652	266	140719	0	5473	56
863	879	3	172	277	15	77	40403	3	6580834	265	140223	1	5461	47
820	844	3	177	298	17	76	40635	3	6585257	229	140382	0	5493	46
822	854	4	162	298	19	68	40619	4	6579853	262	139691	0	5511	45
843	907	2	181	259	14	84	40297	2	6580150	237	140399	1	5576	47
805	848	0	173	298	18	76	40275	1	6580706	247	140586	0	5590	48
869	934	1	161	304	16	75	40232	2	6579518	252	140710	0	5476	42
851	821	3	186	277	11	82	40232	1	6585263	230	141040	0	5489	40
883	887	2	182	283	24	88	40588	4	6584549	244	140426	0	5515	48
838	895	3	150	268	13	87	40176	1	6582982	256	140293	3	5434	54
876	938	2	170	268	9	81	40345	2	6586959	263	140645	2	5538	54
865	931	1	162	290	24	92	40534	1	6578359	241	139943	0	5549	51
890	873	4	179	278	15	78	40411	1	6584763	256	139919	0	5470	42
795	816	2	172	306	18	71	40141	2	6584588	221	140087	1	5443	62
860	868	2	187	310	25	75	40491	2	6588727	239	140603	0	5413	34
822	880	4	167	313	17	81	40153	0	6582076	220	140307	0	5585	42
862	881	4	174	283	17	72	40344	3	6580644	231	140924	0	5459	55
802	875	6	158	295	19	71	40325	2	6583471	243	140579	0	5401	53
870	923	3	159	261	29	87	40462	2	6582158	236	140908	0	5519	63
829	856	1	141	304	14	86	40347	4	6585827	264	140269	2	5483	48
842	903	4	166	313	19	67	40213	3	6583658	242	139812	1	5483	43
877	901	2	161	289	18	84	40165	1	6580162	243	141118	0	5511	47
798	840	1	164	272	14	88	40582	0	6582624	279	140239	1	5501	52
854	870	1	165	315	17	90	40734	4	6580037	239	140969	1	5432	48
869	897	2	157	284	10	72	40165	2	6582715	221	140529	0	5528	47
824	893	4	162	284	13	75	40532	3	6586233	225	139830	0	5315	60
874	883	1	169	310	23	84	40257	0	6579471	266	140990	0	5504	41
822	857	1	160	284	15	81	40007	1	6579200	245	140513	2	5356	47
889	896	3	167	281	20	88	40395	4	6584890	260	140234	0	5403	46
792	784	2	147	306	10	73	40291	1	6583589	272	139838	0	5496	53
846	837	2	156	278	11	91	40626	0	6581670	227	140421	2	5400	49
877	848	3	165	321	15	83	40413	0	6587835	287	140323	0	5355	54
885	909	2	163	292	16	100	40213	1	6578951	268	140630	2	5466	50
850	857	3	140	279	16	94	40437	1	6580733	244	140159	0	5359	49
789	878	1	175	295	13	82	40435	1	6583693	242	140687	0	5466	58
822	851	2	143	271	9	85	40354	4	6583718	255	140991	0	5649	48
833	865	3	167	282	22	95	39977	1	6583342	255	140871	0	5387	42
862	900	1	149	262	20	75	40215	2	6582151	250	140407	1	5254	56
842	853	2	180	282	19	81	40280	2	6583353	250	140199	0	5449	58
898	892	3	169	290	11	75	40362	3	6581133	242	140639	0	5517	52
854	869	4	170	302	13	100	39928	3	6580808	251	140170	1	5378	58
889	828	2	182	290	14	81	40406	3	6579780	267	140407	1	5516	51
867	902	6	162	317	19	90	40735	2	6582758	230	140121	0	5584	59
888	894	4	176	262	22	91	40551	2	6580553	243	140265	2	5547	42
805	913	2	169	274	18	70	40308	2	6577967	235	140995	1	5459	36
850	831	2	169	316	14	80	40629	2	6584176	249	140628	0	5438	50
896	899	1	156	303	17	84	40381	1	6584345	239	140121	0	5429	40
890	836	3	163	283	14	92	40190	2	6579146	245	140825	0	5518	45
836	858	4	173	288	17	87	40233	3	6584013	269	140637	0	5433	55
866	891	2	161	305	16	95	40299	2	6584482	256	140194	0	5523	43
850	893	2	157	291	18	83	40357	3	6584418	269	140601	0	5404	47
868	892	5	147	295	13	82	40128	3	6581092	236	139981	1	5524	48
838	891	3	164	253	10	79	40491	2	6581730	238	140145	0	5463	45
862	866	3	149	256	27	81	40764	1	6581829	238	140673	0	5509	49
823	875	6	157	296	18	98	40303	3	6582969	255	140760	0	5441	40
816	835	0	177	296	15	81	40163	3	6584264	237	140511	1	5511	46
867	865	1	173	286	19	84	40506	1	6579510	231	140787	0	5483	53
835	913	2	177	298	21	75	40249	2	6585443	248	140324	0	5460	47
834	900	1	139	252	12	102	40839	2	6578596	241	139839	0	5541	45
828	874	2	165	285	18	72	40540	3	6583174	279	140351	0	5490	48
840	858	2	153	296	20	101	40324	1	6584325	230	140729	1	5573	53
860	888	1	175	275	13	81	40229	2	6579971	247	139966	1	5422	40
866	864	3	157	298	11	100	40107	2	6582264	238	140267	0	5411	56
826	848	8	174	286	23	81	40075	1	6585614	278	140306	1	5485	38
850	886	3	139	274	19	90	40657	1	6579348	238	141188	0	5369	59
867	820	1	179	281	19	69	40058	3	6582268	257	140802	2	5479	48
814	879	2	146	270	16	83	40459	1	6579075	234	140640	0	5572	49
872	843	3	179	292	12	80	40476	0	6587330	262	140823	0	5287	47
846	843	1	208	309	23	87	40328	4	6584425	232	140727	0	5463	53
860	814	2	167	297	15	102	40357	0	6582037	262	141267	1	5504	34
896	831	1	188	274	16	85	40402	3	6584882	245	140340	2	5363	53
856	841	1	156	285	20	87	40507	4	6584169	245	140604	0	5370	39
887	817	4	163	323	20	78	39981	2	6580819	223	140641	1	5343	46
857	868	5	176	252	26	86	40803	1	6585858	245	140550	0	5369	40
859	845	1	171	287	20	68	40804	2	6582212	266	140118	1	5476	38
864	907	4	162	328	21	76	40185	3	6584061	265	140314	0	5403	46
838	870	1	163	307	18	75	40251	1	6586695	267	140012	0	5476	54
878	874	4	182	297	16	77	40344	5	6585599	249	140236	0	5504	41
879	814	3	148	274	14	85	40316	1	6584882	246	140701	1	5512	45
815	874	5	171	288	14	88	40451	5	6584368	249	140768	0	5480	45
794	912	4	142	297	17	95	40305	1	6584426	258	140526	0	5425	47
798	866	2	163	268	15	70	40291	5	6582300	249	140071	0	5457	46
802	847	1	191	284	19	79	40567	1	6581448	246	140324	0	5417	52
834	853	4	153	310	18	79	40522	1	6583185	248	140539	2	5405	50
885	857	3	184	277	21	71	40224	2	6580773	250	140418	0	5471	55
872	840	5	190	303	11	80	40328	1	6584605	239	140837	0	5466	48
814	868	3	164	270	17	78	40254	1	6586066	248	140277	0	5443	54
854	846	1	176	275	23	88	40370	0	6579858	265	140207	1	5528	46
843	869	2	143	289	24	76	40692	1	6577336	245	140473	1	5498	51
836	838	2	183	280	17	88	40252	1	6582667	237	140646	0	5461	53
880	915	0	147	273	13	91	40260	4	6585949	239	140637	1	5444	41
843	846	0	140	292	17	85	40271	1	6584965	275	140716	0	5349	58
852	858	1	169	271	12	87	40640	4	6582113	274	140615	0	5596	42
875	838	1	182	263	24	99	40265	2	6583208	265	140823	0	5551	51
845	849	0	161	267	21	101	40285	1	6585310	264	140764	2	5400	70
848	839	4	181	313	18	95	40207	0	6579364	225	140545	0	5422	43
856	914	2	158	260	19	76	40328	1	6581668	266	140177	0	5307	55
839	887	5	170	283	15	74	40355	0	6578632	248	140184	0	5330	46
845	854	1	144	255	18	91	40442	2	6584850	275	140222	0	5437	49
840	902	3	161	328	12	87	40039	2	6586306	265	139816	0	5399	56
848	901	7	165	348	17	87	40524	2	6584536	251	141143	0	5540	51
730	886	0	170	287	16	96	40219	3	6581934	261	141202	0	5326	45
897	909	1	152	283	16	66	40327	2	6588530	244	140459	0	5568	37
862	835	2	143	286	16	94	40289	3	6581999	260	141190	0	5348	59
839	819	1	165	298	13	65	40088	3	6584450	242	140438	1	5445	48
880	846	1	146	294	17	84	40579	3	6583755	280	140325	0	5509	53
808	829	1	163	277	12	75	40112	4	6581482	239	140327	1	5421	56
826	866	1	154	273	12	81	40411	2	6582158	252	140475	0	5394	40
876	892	2	153	285	20	69	40596	4	6578490	259	139867	0	5386	48
835	847	6	165	290	18	82	40221	1	6586826	260	140468	0	5543	43
861	839	7	192	266	10	71	40332	3	6582094	236	140564	1	5509	53
820	824	0	157	273	11	86	40553	4	6585933	268	140715	1	5466	50
830	861	4	168	286	22	83	40321	2	6582436	261	140340	0	5508	63
871	885	1	156	258	17	78	40369	2	6583916	257	140861	3	5540	63
817	867	1	169	258	13	82	40557	0	6582280	247	140683	1	5498	45
831	860	1	160	284	18	78	40409	3	6585933	252	140342	0	5537	45
874	865	2	159	279	14	61	40223	1	6585534	237	140043	0	5410	52
869	875	1	172	289	10	93	40328	5	6581384	248	140811	0	5503	68
843	833	1	158	290	15	82	40439	5	6585733	248	140723	0	5455	36
875	807	2	175	294	18	90	40210	0	6584442	234	140952	0	5528	49
856	851	3	165	278	22	79	40207	1	6583377	249	140890	0	5337	41
837	924	1	173	309	18	63	40388	0	6585894	258	140515	0	5566	42
864	868	1	137	302	19	79	40051	1	6587168	261	140203	1	5445	54
813	835	5	179	326	21	84	40281	2	6580720	246	140444	0	5409	41
804	868	0	175	288	16	73	40372	0	6580226	245	140849	0	5489	57
855	821	4	172	269	19	89	40853	2	6586258	248	141836	0	5370	46
829	828	4	180	273	7	72	40337	1	6583455	258	140471	1	5455	45
875	849	2	172	283	25	80	40382	3	6583020	229	140784	1	5440	41
794	871	2	161	291	17	78	40655	0	6583477	239	140508	0	5378	42
872	849	2	165	312	17	87	40201	4	6580061	242	141042	0	5470	48
856	871	3	171	311	11	69	40210	3	6578990	236	141106	0	5485	51
830	873	3	161	287	13	72	40195	0	6582779	236	140402	0	5455	59
843	893	4	149	285	14	66	40373	0	6581671	260	140649	0	5477	50
870	827	2	148	297	17	75	40448	1	6589420	272	140166	0	5514	56
904	841	2	165	304	13	76	40197	1	6580716	247	140577	0	5329	38
792	880	4	155	281	16	76	40702	1	6584639	254	140900	0	5440	44
866	872	2	171	299	19	79	40480	1	6586239	239	139975	0	5532	51
833	933	1	146	267	15	88	40255	2	6578571	274	140474	0	5463	55
859	947	1	175	266	21	91	40003	0	6583459	263	140538	0	5405	52
863	893	1	170	292	10	71	40710	6	6584911	267	140479	0	5470	44
914	833	3	167	291	12	88	40196	0	6583645	259	140491	2	5443	54
842	875	6	174	258	17	74	40599	0	6587510	223	140360	0	5457	48
839	897	3	152	278	16	97	40413	2	6583531	263	140614	1	5404	52
820	860	3	157	263	17	67	40417	3	6584783	249	140239	1	5602	62
844	881	3	165	296	18	83	40396	0	6585759	239	140574	0	5487	35
875	874	2	153	303	15	87	40550	2	6583916	246	140634	0	5373	44
864	886	6	155	287	14	94	40369	2	6584364	242	140613	0	5388	45
864	881	1	167	293	19	89	40499	2	6582892	258	140274	0	5467	53
847	851	3	154	282	10	86	40408	0	6588666	256	140213	0	5442	45
845	847	4	156	306	12	91	40601	3	6584127	250	140372	0	5557	41
826	919	0	180	274	15	73	40426	2	6584566	261	139517	1	5411	30
878	848	2	150	290	14	73	40610	1	6580600	253	140411	2	5446	48
822	873	4	179	285	13	89	40223	3	6584749	240	140184	1	5413	57
865	830	2	167	284	17	84	40639	5	6584166	248	140672	2	5451	46
811	836	2	151	272	24	84	40405	1	6583701	241	140697	1	5445	39
869	835	2	159	286	14	78	40454	2	6582611	243	141234	0	5561	40
798	850	0	157	282	12	82	40573	1	6583970	249	139849	0	5390	48
853	866	1	158	264	20	78	40634	0	6588704	264	140665	1	5539	44
890	907	1	187	312	15	101	40445	4	6581874	251	140690	0	5579	43
819	840	1	173	263	20	69	40165	3	6577595	236	140552	0	5430	56
833	866	7	142	292	22	84	40279	3	6578721	244	140431	0	5340	50
859	787	4	181	303	11	66	40462	2	6584020	275	140241	0	5367	56
865	862	3	143	261	14	68	40527	1	6587974	249	140217	1	5443	33
898	872	2	165	288	20	96	40226	3	6581808	278	140577	0	5435	53
832	858	0	183	257	19	84	40155	0	6583144	246	140378	0	5389	41
836	861	0	170	280	18	74	40526	2	6578974	255	140555	1	5445	36
822	873	2	145	270	15	96	40124	1	6586271	240	140131	0	5511	47
875	867	1	148	275	14	69	40708	3	6583418	252	140103	1	5406	47
838	821	3	170	304	13	88	40473	4	6587583	244	139926	0	5511	45
864	897	1	156	288	11	90	40264	3	6584320	257	140742	1	5463	55
838	901	1	176	295	16	75	40560	2	6586102	251	141194	1	5500	48
889	843	4	169	289	17	87	40298	3	6583676	262	140501	0	5494	59
876	819	5	155	269	14	85	40630	1	6580213	246	140927	0	5427	50
875	884	5	147	312	14	84	40271	2	6580625	252	140391	2	5546	48
831	810	2	147	297	10	76	40518	0	6580356	254	140996	1	5499	49
